food_id,food_name,category,ingredient_order,ingredient_name,ingredient_type,reason_if_unhealthy,health_concern_tag,ingredient_note
416,LiteLeaf Classic Soft Drink Lite,Beverages,1,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
416,LiteLeaf Classic Soft Drink Lite,Beverages,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
416,LiteLeaf Classic Soft Drink Lite,Beverages,3,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
416,LiteLeaf Classic Soft Drink Lite,Beverages,4,Citric Acid,Neutral,,,Common acidity regulator.
416,LiteLeaf Classic Soft Drink Lite,Beverages,5,Water,Neutral,,,Base ingredient.
416,LiteLeaf Classic Soft Drink Lite,Beverages,6,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
416,LiteLeaf Classic Soft Drink Lite,Beverages,7,Potatoes,Neutral,,,Main starch base ingredient.
416,LiteLeaf Classic Soft Drink Lite,Beverages,8,Vegetable Oil,Unhealthy,"Adds significant fat and calories, especially in fried processed foods.",Processed fat,
416,LiteLeaf Classic Soft Drink Lite,Beverages,9,Acidity Regulators,Neutral,,,Used to balance acidity.
417,HappyHarvest Salted Milk Drink Plus,Beverages,1,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
417,HappyHarvest Salted Milk Drink Plus,Beverages,2,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
417,HappyHarvest Salted Milk Drink Plus,Beverages,3,Water,Neutral,,,Base ingredient.
417,HappyHarvest Salted Milk Drink Plus,Beverages,4,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
417,HappyHarvest Salted Milk Drink Plus,Beverages,5,Citric Acid,Neutral,,,Common acidity regulator.
417,HappyHarvest Salted Milk Drink Plus,Beverages,6,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
418,SnackNest Caramel Sports Drink Treat,Beverages,1,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
418,SnackNest Caramel Sports Drink Treat,Beverages,2,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
418,SnackNest Caramel Sports Drink Treat,Beverages,3,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
418,SnackNest Caramel Sports Drink Treat,Beverages,4,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
418,SnackNest Caramel Sports Drink Treat,Beverages,5,Citric Acid,Neutral,,,Common acidity regulator.
418,SnackNest Caramel Sports Drink Treat,Beverages,6,Water,Neutral,,,Base ingredient.
418,SnackNest Caramel Sports Drink Treat,Beverages,7,Corn,Neutral,,,Main grain base ingredient.
418,SnackNest Caramel Sports Drink Treat,Beverages,8,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
418,SnackNest Caramel Sports Drink Treat,Beverages,9,Starch Syrup,Unhealthy,Refined sweetening ingredient with low satiety.,High sugar,
419,GoldenSpoon Mango Iced Tea Classic,Beverages,1,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
419,GoldenSpoon Mango Iced Tea Classic,Beverages,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
419,GoldenSpoon Mango Iced Tea Classic,Beverages,3,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
419,GoldenSpoon Mango Iced Tea Classic,Beverages,4,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
419,GoldenSpoon Mango Iced Tea Classic,Beverages,5,Citric Acid,Neutral,,,Common acidity regulator.
419,GoldenSpoon Mango Iced Tea Classic,Beverages,6,Water,Neutral,,,Base ingredient.
420,TasteWave Creamy Iced Tea Max,Beverages,1,Water,Neutral,,,Base ingredient.
420,TasteWave Creamy Iced Tea Max,Beverages,2,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
420,TasteWave Creamy Iced Tea Max,Beverages,3,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
420,TasteWave Creamy Iced Tea Max,Beverages,4,Citric Acid,Neutral,,,Common acidity regulator.
420,TasteWave Creamy Iced Tea Max,Beverages,5,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
420,TasteWave Creamy Iced Tea Max,Beverages,6,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
420,TasteWave Creamy Iced Tea Max,Beverages,7,Chickpea Flour,Healthy,,,Adds plant protein and fiber.
420,TasteWave Creamy Iced Tea Max,Beverages,8,Whole Grain Oats,Healthy,,,Adds fiber and satiety.
420,TasteWave Creamy Iced Tea Max,Beverages,9,Fortified Vitamins,Healthy,,,Added micronutrients may improve nutritional profile.
421,HomeCart Chocolate Energy Drink Bites,Beverages,1,Water,Neutral,,,Base ingredient.
421,HomeCart Chocolate Energy Drink Bites,Beverages,2,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
421,HomeCart Chocolate Energy Drink Bites,Beverages,3,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
421,HomeCart Chocolate Energy Drink Bites,Beverages,4,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
421,HomeCart Chocolate Energy Drink Bites,Beverages,5,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
421,HomeCart Chocolate Energy Drink Bites,Beverages,6,Citric Acid,Neutral,,,Common acidity regulator.
421,HomeCart Chocolate Energy Drink Bites,Beverages,7,Flavor Enhancers,Unhealthy,Can encourage overconsumption and often raise sodium load.,High sodium/additives,
422,YumBasket Strawberry Juice Drink Crunch,Beverages,1,Citric Acid,Neutral,,,Common acidity regulator.
422,YumBasket Strawberry Juice Drink Crunch,Beverages,2,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
422,YumBasket Strawberry Juice Drink Crunch,Beverages,3,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
422,YumBasket Strawberry Juice Drink Crunch,Beverages,4,Water,Neutral,,,Base ingredient.
422,YumBasket Strawberry Juice Drink Crunch,Beverages,5,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
422,YumBasket Strawberry Juice Drink Crunch,Beverages,6,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
423,PrimePantry Barbecue Milk Drink Delight,Beverages,1,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
423,PrimePantry Barbecue Milk Drink Delight,Beverages,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
423,PrimePantry Barbecue Milk Drink Delight,Beverages,3,Citric Acid,Neutral,,,Common acidity regulator.
423,PrimePantry Barbecue Milk Drink Delight,Beverages,4,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
423,PrimePantry Barbecue Milk Drink Delight,Beverages,5,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
424,SnackNest Barbecue Milk Drink Mix,Beverages,1,Water,Neutral,,,Base ingredient.
424,SnackNest Barbecue Milk Drink Mix,Beverages,2,Citric Acid,Neutral,,,Common acidity regulator.
424,SnackNest Barbecue Milk Drink Mix,Beverages,3,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
424,SnackNest Barbecue Milk Drink Mix,Beverages,4,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
424,SnackNest Barbecue Milk Drink Mix,Beverages,5,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
424,SnackNest Barbecue Milk Drink Mix,Beverages,6,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
424,SnackNest Barbecue Milk Drink Mix,Beverages,7,Cocoa Powder,Neutral,,,Used for flavor.
424,SnackNest Barbecue Milk Drink Mix,Beverages,8,Starch Syrup,Unhealthy,Refined sweetening ingredient with low satiety.,High sugar,
424,SnackNest Barbecue Milk Drink Mix,Beverages,9,Antioxidants,Neutral,,,Added to preserve shelf life of oils.
425,SmartSnack Salted Juice Drink Cup,Beverages,1,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
425,SmartSnack Salted Juice Drink Cup,Beverages,2,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
425,SmartSnack Salted Juice Drink Cup,Beverages,3,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
425,SmartSnack Salted Juice Drink Cup,Beverages,4,Water,Neutral,,,Base ingredient.
425,SmartSnack Salted Juice Drink Cup,Beverages,5,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
425,SmartSnack Salted Juice Drink Cup,Beverages,6,Citric Acid,Neutral,,,Common acidity regulator.
425,SmartSnack Salted Juice Drink Cup,Beverages,7,Soy Lecithin,Neutral,,,Emulsifier commonly used for texture and consistency.
425,SmartSnack Salted Juice Drink Cup,Beverages,8,Emulsifiers,Neutral,,,Used to improve texture.
426,NutriPick Chilli Lime Energy Drink Lite,Beverages,1,Water,Neutral,,,Base ingredient.
426,NutriPick Chilli Lime Energy Drink Lite,Beverages,2,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
426,NutriPick Chilli Lime Energy Drink Lite,Beverages,3,Citric Acid,Neutral,,,Common acidity regulator.
426,NutriPick Chilli Lime Energy Drink Lite,Beverages,4,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
426,NutriPick Chilli Lime Energy Drink Lite,Beverages,5,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
426,NutriPick Chilli Lime Energy Drink Lite,Beverages,6,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
427,ZestyBowl Masala Juice Drink Plus,Beverages,1,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
427,ZestyBowl Masala Juice Drink Plus,Beverages,2,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
427,ZestyBowl Masala Juice Drink Plus,Beverages,3,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
427,ZestyBowl Masala Juice Drink Plus,Beverages,4,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
427,ZestyBowl Masala Juice Drink Plus,Beverages,5,Citric Acid,Neutral,,,Common acidity regulator.
427,ZestyBowl Masala Juice Drink Plus,Beverages,6,Water,Neutral,,,Base ingredient.
428,PureSip Barbecue Sports Drink Treat,Beverages,1,Citric Acid,Neutral,,,Common acidity regulator.
428,PureSip Barbecue Sports Drink Treat,Beverages,2,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
428,PureSip Barbecue Sports Drink Treat,Beverages,3,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
428,PureSip Barbecue Sports Drink Treat,Beverages,4,Water,Neutral,,,Base ingredient.
428,PureSip Barbecue Sports Drink Treat,Beverages,5,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
428,PureSip Barbecue Sports Drink Treat,Beverages,6,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
428,PureSip Barbecue Sports Drink Treat,Beverages,7,Cultures,Healthy,,,Beneficial in fermented dairy products.
428,PureSip Barbecue Sports Drink Treat,Beverages,8,Cream,Unhealthy,Can increase saturated fat load.,Saturated fat,
429,FunFoods Vanilla Sports Drink Classic,Beverages,1,Water,Neutral,,,Base ingredient.
429,FunFoods Vanilla Sports Drink Classic,Beverages,2,Citric Acid,Neutral,,,Common acidity regulator.
429,FunFoods Vanilla Sports Drink Classic,Beverages,3,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
429,FunFoods Vanilla Sports Drink Classic,Beverages,4,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
429,FunFoods Vanilla Sports Drink Classic,Beverages,5,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
429,FunFoods Vanilla Sports Drink Classic,Beverages,6,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
429,FunFoods Vanilla Sports Drink Classic,Beverages,7,High Fructose Corn Syrup,Unhealthy,Highly processed sweetener associated with excess sugar intake.,High sugar,
429,FunFoods Vanilla Sports Drink Classic,Beverages,8,Starch Syrup,Unhealthy,Refined sweetening ingredient with low satiety.,High sugar,
429,FunFoods Vanilla Sports Drink Classic,Beverages,9,Acidity Regulators,Neutral,,,Used to balance acidity.
430,PrimePantry Chilli Lime Soft Drink Max,Beverages,1,Water,Neutral,,,Base ingredient.
430,PrimePantry Chilli Lime Soft Drink Max,Beverages,2,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
430,PrimePantry Chilli Lime Soft Drink Max,Beverages,3,Sugar,Unhealthy,High added sugar can spike blood glucose and increase calorie intake with low satiety.,High sugar,
430,PrimePantry Chilli Lime Soft Drink Max,Beverages,4,Citric Acid,Neutral,,,Common acidity regulator.
430,PrimePantry Chilli Lime Soft Drink Max,Beverages,5,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
430,PrimePantry Chilli Lime Soft Drink Max,Beverages,6,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
431,FreshBite Mixed Fruit Iced Tea Bites,Beverages,1,Artificial Flavors,Unhealthy,Used for taste enhancement without nutritional value.,Artificial additives,
431,FreshBite Mixed Fruit Iced Tea Bites,Beverages,2,Artificial Colors,Unhealthy,Artificial coloring adds no nutritional value and may be unsuitable for some children.,Artificial additives,
431,FreshBite Mixed Fruit Iced Tea Bites,Beverages,3,Citric Acid,Neutral,,,Common acidity regulator.
431,FreshBite Mixed Fruit Iced Tea Bites,Beverages,4,Water,Neutral,,,Base ingredient.
431,FreshBite Mixed Fruit Iced Tea Bites,Beverages,5,Preservatives,Unhealthy,Used to extend shelf life and indicates higher processing.,Preservatives,
